Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/scribe/exceptions/OAuthConnectionException,false,NA,false,NA
org/scribe/exceptions/OAuthException,false,NA,false,false
org/scribe/exceptions/OAuthSignatureException,false,NA,false,false
org/scribe/exceptions/OAuthParametersMissingException,false,NA,false,false
org/scribe/utils/MapUtils,false,NA,false,false
org/scribe/utils/Preconditions,false,NA,false,false
org/scribe/utils/StreamUtils,false,NA,false,false
org/scribe/utils/OAuthEncoder,false,NA,false,false
org/scribe/oauth/OAuth20ServiceImpl,false,NA,false,NA
org/scribe/oauth/OAuthService,false,NA,false,NA
org/scribe/oauth/OAuth10aServiceImpl,false,NA,false,NA
org/scribe/services/TimestampService,false,NA,false,NA
org/scribe/services/Base64Encoder,false,NA,false,false
org/scribe/services/DatatypeConverterEncoder,false,NA,false,NA
org/scribe/services/HMACSha1SignatureService,false,NA,false,false
org/scribe/services/RSASha1SignatureService,false,NA,false,false
org/scribe/services/PlaintextSignatureService,false,NA,false,NA
org/scribe/services/SignatureService,false,NA,false,NA
org/scribe/services/TimestampServiceImpl,false,NA,false,false
org/scribe/services/CommonsEncoder,false,NA,false,false
org/scribe/builder/ServiceBuilder,false,NA,false,false
org/scribe/builder/api/MendeleyApi,false,NA,false,NA
org/scribe/builder/api/GetGlueApi,false,NA,false,NA
org/scribe/builder/api/QWeiboApi,false,NA,false,NA
org/scribe/builder/api/DiggApi,false,NA,false,NA
org/scribe/builder/api/NeteaseWeibooApi,false,NA,false,NA
org/scribe/builder/api/SimpleGeoApi,false,NA,false,NA
org/scribe/builder/api/LiveApi,false,NA,false,NA
org/scribe/builder/api/DropBoxApi,false,NA,false,NA
org/scribe/builder/api/SinaWeiboApi20,false,NA,false,NA
org/scribe/builder/api/EvernoteApi,false,NA,false,NA
org/scribe/builder/api/KaixinApi20,false,NA,false,NA
org/scribe/builder/api/TrelloApi,false,NA,false,NA
org/scribe/builder/api/ConstantContactApi,false,NA,false,NA
org/scribe/builder/api/MisoApi,false,NA,false,NA
org/scribe/builder/api/FacebookApi,false,NA,false,NA
org/scribe/builder/api/Foursquare2Api,false,NA,false,NA
org/scribe/builder/api/TumblrApi,false,NA,false,NA
org/scribe/builder/api/SinaWeiboApi,false,NA,false,NA
org/scribe/builder/api/LoveFilmApi,false,NA,false,NA
org/scribe/builder/api/VimeoApi,false,NA,false,NA
org/scribe/builder/api/ConstantContactApi2,false,NA,false,NA
org/scribe/builder/api/Px500Api,false,NA,false,NA
org/scribe/builder/api/TwitterApi,false,NA,false,NA
org/scribe/builder/api/PlurkApi,false,NA,false,NA
org/scribe/builder/api/NetProspexApi,false,NA,false,NA
org/scribe/builder/api/ViadeoApi,false,NA,false,NA
org/scribe/builder/api/SohuWeiboApi,false,NA,false,NA
org/scribe/builder/api/RenrenApi,false,NA,false,NA
org/scribe/builder/api/SapoApi,false,NA,false,NA
org/scribe/builder/api/UbuntuOneApi,false,NA,false,NA
org/scribe/builder/api/YahooApi,false,NA,false,NA
org/scribe/builder/api/AWeberApi,false,NA,false,NA
org/scribe/builder/api/KaixinApi,false,NA,false,NA
org/scribe/builder/api/DefaultApi10a,false,NA,false,NA
org/scribe/builder/api/FreelancerApi,false,NA,false,NA
org/scribe/builder/api/FlickrApi,false,NA,false,NA
org/scribe/builder/api/ImgUrApi,false,NA,false,NA
org/scribe/builder/api/FoursquareApi,false,NA,false,NA
org/scribe/builder/api/LinkedInApi,false,NA,false,NA
org/scribe/builder/api/GoogleApi,false,NA,false,NA
org/scribe/builder/api/YammerApi,false,NA,false,NA
org/scribe/builder/api/VkontakteApi,false,NA,false,NA
org/scribe/builder/api/Api,false,NA,false,NA
org/scribe/builder/api/XingApi,false,NA,false,NA
org/scribe/builder/api/SkyrockApi,false,NA,false,NA
org/scribe/builder/api/DefaultApi20,false,NA,false,NA
org/scribe/builder/api/MeetupApi,false,NA,false,NA
org/scribe/extractors/TokenExtractor20Impl,false,NA,false,false
org/scribe/extractors/JsonTokenExtractor,false,NA,false,false
org/scribe/extractors/BaseStringExtractorImpl,false,NA,false,false
org/scribe/extractors/AccessTokenExtractor,false,NA,false,NA
org/scribe/extractors/TokenExtractorImpl,false,NA,false,false
org/scribe/extractors/HeaderExtractor,false,NA,false,NA
org/scribe/extractors/HeaderExtractorImpl,false,NA,false,false
org/scribe/extractors/RequestTokenExtractor,false,NA,false,NA
org/scribe/extractors/BaseStringExtractor,false,NA,false,NA
org/scribe/model/Token,false,NA,false,false
org/scribe/model/RequestTuner,false,NA,false,NA
org/scribe/model/Response,false,NA,false,false
org/scribe/model/Verb,false,NA,false,false
org/scribe/model/Request,false,NA,false,false
org/scribe/model/OAuthRequest,false,NA,false,false
org/scribe/model/ParameterList,false,NA,false,false
org/scribe/model/Verifier,false,NA,false,NA
org/scribe/model/Parameter,false,NA,false,false
org/scribe/model/SignatureType,false,NA,false,false
org/scribe/model/OAuthConfig,false,NA,false,false
org/scribe/model/OAuthConstants,false,NA,false,NA
