Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/collections4/keyvalue/DefaultKeyValue,true,125,true,false
org/apache/commons/collections4/keyvalue/AbstractKeyValue,true,51,false,false
org/apache/commons/collections4/keyvalue/TiedMapEntry,true,142,false,false
org/apache/commons/collections4/keyvalue/package-info,false,NA,false,NA
org/apache/commons/collections4/keyvalue/MultiKey,true,141,false,false
org/apache/commons/collections4/keyvalue/AbstractMapEntryDecorator,true,50,false,false
org/apache/commons/collections4/keyvalue/UnmodifiableMapEntry,true,17,false,false
org/apache/commons/collections4/keyvalue/AbstractMapEntry,true,112,false,false
org/apache/commons/collections4/keyvalue/DefaultMapEntry,true,13,false,false
org/apache/commons/collections4/set/TransformedSortedSet,true,91,true,true
org/apache/commons/collections4/set/TransformedSet,true,48,false,false
org/apache/commons/collections4/set/CompositeSet,true,579,false,false
org/apache/commons/collections4/set/AbstractSetDecorator,true,5,false,false
org/apache/commons/collections4/set/PredicatedSet,true,9,false,false
org/apache/commons/collections4/set/package-info,false,NA,false,NA
org/apache/commons/collections4/set/MapBackedSet,true,141,true,true
org/apache/commons/collections4/set/PredicatedSortedSet,true,50,true,true
org/apache/commons/collections4/set/AbstractSerializableSetDecorator,true,13,false,false
org/apache/commons/collections4/set/UnmodifiableSortedSet,true,86,true,true
org/apache/commons/collections4/set/AbstractSortedSetDecorator,true,36,false,false
org/apache/commons/collections4/set/UnmodifiableSet,true,53,true,true
org/apache/commons/collections4/set/ListOrderedSet,true,398,false,false
org/apache/commons/collections4/ResettableIterator,true,2,false,NA
org/apache/commons/collections4/bag/PredicatedBag,true,33,false,false
org/apache/commons/collections4/bag/AbstractSortedBagDecorator,true,18,false,false
org/apache/commons/collections4/bag/TreeBag,true,40,false,false
org/apache/commons/collections4/bag/SynchronizedSortedBag,true,46,true,true
org/apache/commons/collections4/bag/TransformedSortedBag,true,64,true,true
org/apache/commons/collections4/bag/PredicatedSortedBag,true,23,true,true
org/apache/commons/collections4/bag/package-info,false,NA,false,NA
org/apache/commons/collections4/bag/AbstractBagDecorator,true,23,false,false
org/apache/commons/collections4/bag/CollectionSortedBag,true,143,true,true
org/apache/commons/collections4/bag/HashBag,true,8,false,false
org/apache/commons/collections4/bag/TransformedBag,true,75,false,false
org/apache/commons/collections4/bag/UnmodifiableBag,true,80,true,true
org/apache/commons/collections4/bag/AbstractMapBag,true,813,false,false
org/apache/commons/collections4/bag/CollectionBag,true,143,true,true
org/apache/commons/collections4/bag/SynchronizedBag,true,88,false,false
org/apache/commons/collections4/bag/UnmodifiableSortedBag,true,71,true,true
org/apache/commons/collections4/TrieUtils,true,8,true,true
org/apache/commons/collections4/ComparatorUtils,true,105,true,true
org/apache/commons/collections4/BidiMap,true,9,false,NA
org/apache/commons/collections4/MultiMapUtils,true,140,true,true
org/apache/commons/collections4/Get,true,7,false,NA
org/apache/commons/collections4/comparators/NullComparator,true,90,false,false
org/apache/commons/collections4/comparators/package-info,false,NA,false,NA
org/apache/commons/collections4/comparators/ComparatorChain,true,280,false,false
org/apache/commons/collections4/comparators/ReverseComparator,true,38,false,false
org/apache/commons/collections4/comparators/BooleanComparator,true,25,false,false
org/apache/commons/collections4/comparators/TransformingComparator,true,137,false,false
org/apache/commons/collections4/comparators/ComparableComparator,true,19,false,false
org/apache/commons/collections4/comparators/FixedOrderComparator,true,357,false,false
org/apache/commons/collections4/list/AbstractSerializableListDecorator,true,13,false,false
org/apache/commons/collections4/list/GrowthList,true,49,true,true
org/apache/commons/collections4/list/AbstractListDecorator,true,58,false,false
org/apache/commons/collections4/list/package-info,false,NA,false,NA
org/apache/commons/collections4/list/UnmodifiableList,true,98,true,true
org/apache/commons/collections4/list/PredicatedList,true,134,false,false
org/apache/commons/collections4/list/FixedSizeList,true,136,false,false
org/apache/commons/collections4/list/TransformedList,true,172,false,false
org/apache/commons/collections4/list/CursorableLinkedList,true,533,false,false
org/apache/commons/collections4/list/NodeCachingLinkedList,true,160,true,true
org/apache/commons/collections4/list/TreeList,true,2160,false,false
org/apache/commons/collections4/list/SetUniqueList,true,448,false,false
org/apache/commons/collections4/list/AbstractLinkedList,true,1670,false,false
org/apache/commons/collections4/list/LazyList,true,80,true,true
org/apache/commons/collections4/ListValuedMap,true,5,false,NA
org/apache/commons/collections4/PredicateUtils,true,151,true,true
org/apache/commons/collections4/MultiMap,true,9,false,NA
org/apache/commons/collections4/MapIterator,true,10,false,NA
org/apache/commons/collections4/IterableGet,true,4,false,NA
org/apache/commons/collections4/QueueUtils,true,22,true,true
org/apache/commons/collections4/package-info,false,NA,false,NA
org/apache/commons/collections4/Bag,true,5,false,NA
org/apache/commons/collections4/FactoryUtils,true,27,true,true
org/apache/commons/collections4/MultiValuedMap,true,14,false,NA
org/apache/commons/collections4/iterators/EnumerationIterator,true,39,false,false
org/apache/commons/collections4/iterators/PushbackIterator,true,47,true,true
org/apache/commons/collections4/iterators/LoopingIterator,true,68,false,false
org/apache/commons/collections4/iterators/ReverseListIterator,true,119,true,true
org/apache/commons/collections4/iterators/AbstractUntypedIteratorDecorator,true,17,false,false
org/apache/commons/collections4/iterators/CollatingIterator,true,401,false,false
org/apache/commons/collections4/iterators/PeekingIterator,true,172,true,true
org/apache/commons/collections4/iterators/EmptyMapIterator,true,16,true,true
org/apache/commons/collections4/iterators/package-info,false,NA,false,NA
org/apache/commons/collections4/iterators/FilterIterator,true,128,false,false
org/apache/commons/collections4/iterators/IteratorEnumeration,true,14,false,false
org/apache/commons/collections4/iterators/EmptyOrderedMapIterator,true,16,true,true
org/apache/commons/collections4/iterators/EmptyIterator,true,28,true,true
org/apache/commons/collections4/iterators/ArrayListIterator,true,42,false,false
org/apache/commons/collections4/iterators/UnmodifiableOrderedMapIterator,true,62,true,true
org/apache/commons/collections4/iterators/AbstractOrderedMapIteratorDecorator,true,42,true,NA
org/apache/commons/collections4/iterators/LoopingListIterator,true,208,false,false
org/apache/commons/collections4/iterators/LazyIteratorChain,true,92,false,false
org/apache/commons/collections4/iterators/EmptyListIterator,true,28,true,true
org/apache/commons/collections4/iterators/IteratorIterable,true,44,false,false
org/apache/commons/collections4/iterators/AbstractEmptyIterator,true,18,false,false
org/apache/commons/collections4/iterators/SingletonListIterator,true,158,false,false
org/apache/commons/collections4/iterators/TransformIterator,true,49,false,false
org/apache/commons/collections4/iterators/UnmodifiableIterator,true,36,true,true
org/apache/commons/collections4/iterators/ObjectArrayIterator,true,57,false,false
org/apache/commons/collections4/iterators/ObjectArrayListIterator,true,52,false,false
org/apache/commons/collections4/iterators/UniqueFilterIterator,true,3,true,true
org/apache/commons/collections4/iterators/FilterListIterator,true,302,false,false
org/apache/commons/collections4/iterators/AbstractMapIteratorDecorator,true,35,true,NA
org/apache/commons/collections4/iterators/PermutationIterator,true,282,false,false
org/apache/commons/collections4/iterators/AbstractIteratorDecorator,true,7,false,false
org/apache/commons/collections4/iterators/BoundedIterator,true,134,false,false
org/apache/commons/collections4/iterators/EmptyOrderedIterator,true,12,true,true
org/apache/commons/collections4/iterators/SingletonIterator,true,103,false,false
org/apache/commons/collections4/iterators/AbstractEmptyMapIterator,true,16,false,false
org/apache/commons/collections4/iterators/ListIteratorWrapper,true,382,false,false
org/apache/commons/collections4/iterators/AbstractListIteratorDecorator,true,44,false,false
org/apache/commons/collections4/iterators/NodeListIterator,true,32,true,true
org/apache/commons/collections4/iterators/ArrayIterator,true,62,false,false
org/apache/commons/collections4/iterators/ObjectGraphIterator,true,249,false,false
org/apache/commons/collections4/iterators/UnmodifiableMapIterator,true,53,true,true
org/apache/commons/collections4/iterators/UnmodifiableListIterator,true,61,true,true
org/apache/commons/collections4/iterators/EntrySetMapIterator,true,143,false,NA
