Class,isDecompilable,distanceToOriginal,isRecompilable,passTests
org/apache/commons/imaging/ImageParser,true,709,false,false
org/apache/commons/imaging/FormatCompliance,true,389,false,false
org/apache/commons/imaging/util/IoUtils,true,72,false,false
org/apache/commons/imaging/util/Debug,true,928,true,true
org/apache/commons/imaging/util/package-info,false,NA,false,NA
org/apache/commons/imaging/ColorTools,true,346,false,NA
org/apache/commons/imaging/color/ColorCieLuv,true,45,true,true
org/apache/commons/imaging/color/ColorCieLch,true,45,true,true
org/apache/commons/imaging/color/ColorHunterLab,true,45,true,true
org/apache/commons/imaging/color/ColorConversions,true,1713,true,true
org/apache/commons/imaging/color/ColorXyz,true,51,true,true
org/apache/commons/imaging/color/ColorCieLab,true,45,true,true
org/apache/commons/imaging/color/ColorCmyk,true,54,true,true
org/apache/commons/imaging/color/ColorCmy,true,42,true,true
org/apache/commons/imaging/color/ColorHsv,true,51,true,true
org/apache/commons/imaging/color/package-info,false,NA,false,NA
org/apache/commons/imaging/color/ColorHsl,true,51,true,true
org/apache/commons/imaging/ImageFormats,true,543,false,false
org/apache/commons/imaging/common/BasicCParser,true,1035,false,false
org/apache/commons/imaging/common/IBufferedImageFactory,true,1,true,NA
org/apache/commons/imaging/common/BinaryFunctions,true,575,false,false
org/apache/commons/imaging/common/PackBits,true,419,false,false
org/apache/commons/imaging/common/ByteConversions,true,2869,false,false
org/apache/commons/imaging/common/mylzw/MyBitOutputStream,true,251,false,false
org/apache/commons/imaging/common/mylzw/BitsToByteInputStream,true,79,false,false
org/apache/commons/imaging/common/mylzw/MyLzwDecompressor,true,582,false,false
org/apache/commons/imaging/common/mylzw/MyBitInputStream,true,197,false,false
org/apache/commons/imaging/common/mylzw/MyLzwCompressor,true,669,false,false
org/apache/commons/imaging/common/mylzw/package-info,false,NA,false,NA
org/apache/commons/imaging/common/IImageMetadata,true,15,false,NA
org/apache/commons/imaging/common/bytesource/ByteSource,true,44,false,false
org/apache/commons/imaging/common/bytesource/ByteSourceFile,true,276,false,false
org/apache/commons/imaging/common/bytesource/ByteSourceArray,true,105,false,false
org/apache/commons/imaging/common/bytesource/package-info,false,NA,false,NA
org/apache/commons/imaging/common/bytesource/ByteSourceInputStream,true,713,false,false
org/apache/commons/imaging/common/ImageMetadata,true,148,false,false
org/apache/commons/imaging/common/itu_t4/HuffmanTreeException,true,3,true,NA
org/apache/commons/imaging/common/itu_t4/HuffmanTree,true,135,false,false
org/apache/commons/imaging/common/itu_t4/T4_T6_Tables,true,1179,false,false
org/apache/commons/imaging/common/itu_t4/BitInputStreamFlexible,true,189,false,false
org/apache/commons/imaging/common/itu_t4/T4AndT6Compression,true,3156,false,false
org/apache/commons/imaging/common/itu_t4/BitArrayOutputStream,true,197,true,true
org/apache/commons/imaging/common/itu_t4/package-info,false,NA,false,NA
org/apache/commons/imaging/common/RationalNumber,true,632,false,false
org/apache/commons/imaging/common/BinaryFileParser,true,116,true,true
org/apache/commons/imaging/common/BinaryConstant,true,132,false,false
org/apache/commons/imaging/common/SimpleBufferedImageFactory,true,27,true,true
org/apache/commons/imaging/common/ImageBuilder,true,222,true,true
org/apache/commons/imaging/common/RgbBufferedImageFactory,true,21,true,true
org/apache/commons/imaging/common/BinaryOutputStream,true,193,false,false
org/apache/commons/imaging/common/package-info,false,NA,false,NA
org/apache/commons/imaging/common/FastByteArrayOutputStream,true,126,false,false
org/apache/commons/imaging/ImageFormat,true,1,true,NA
org/apache/commons/imaging/PixelDensity,true,158,true,true
org/apache/commons/imaging/ImageReadException,true,3,true,true
org/apache/commons/imaging/icc/IccTagDataType,true,3,false,NA
org/apache/commons/imaging/icc/IccProfileInfo,true,443,false,false
org/apache/commons/imaging/icc/IccTagDataTypes,true,554,false,false
org/apache/commons/imaging/icc/IccTagTypes,true,1089,false,false
org/apache/commons/imaging/icc/IccConstants,true,48,true,NA
org/apache/commons/imaging/icc/CachingInputStream,true,29,false,false
org/apache/commons/imaging/icc/IccTag,true,435,false,false
org/apache/commons/imaging/icc/package-info,false,NA,false,NA
org/apache/commons/imaging/icc/IccProfileParser,true,697,false,false
org/apache/commons/imaging/icc/IccTagType,true,1,true,NA
org/apache/commons/imaging/palette/ColorGroup,true,565,false,false
org/apache/commons/imaging/palette/QuantizedPalette,true,119,true,true
org/apache/commons/imaging/palette/MedianCutQuantizer,true,361,false,false
org/apache/commons/imaging/palette/ColorComponent,true,159,false,false
org/apache/commons/imaging/palette/Dithering,true,189,false,false
org/apache/commons/imaging/palette/MedianCutImplementation,true,6,false,NA
org/apache/commons/imaging/palette/ColorGroupCut,true,35,true,true
org/apache/commons/imaging/palette/SimplePalette,true,32,true,true
org/apache/commons/imaging/palette/MedianCutMostPopulatedBoxesImplementation,true,383,false,false
org/apache/commons/imaging/palette/ColorCount,true,28,true,true
org/apache/commons/imaging/palette/MedianCutPalette,true,9,true,true
org/apache/commons/imaging/palette/MedianCutLongestAxisImplementation,true,319,false,false
org/apache/commons/imaging/palette/Palette,true,65,false,NA
org/apache/commons/imaging/palette/ColorSpaceSubset,true,884,false,false
org/apache/commons/imaging/palette/package-info,false,NA,false,NA
org/apache/commons/imaging/palette/PaletteFactory,true,1294,false,false
org/apache/commons/imaging/ImageWriteException,true,195,true,true
org/apache/commons/imaging/Imaging,true,3288,false,false
org/apache/commons/imaging/formats/png/transparencyfilters/TransparencyFilterTrueColor,true,88,false,false
org/apache/commons/imaging/formats/png/transparencyfilters/TransparencyFilterGrayscale,true,21,false,false
org/apache/commons/imaging/formats/png/transparencyfilters/TransparencyFilterIndexedColor,true,63,false,false
org/apache/commons/imaging/formats/png/transparencyfilters/TransparencyFilter,true,4,false,false
org/apache/commons/imaging/formats/png/ScanExpediter,true,386,false,false
org/apache/commons/imaging/formats/png/PngWriter,true,1235,false,false
org/apache/commons/imaging/formats/png/FilterType,true,161,false,false
org/apache/commons/imaging/formats/png/PngImageParser,true,2674,false,false
org/apache/commons/imaging/formats/png/PngConstants,true,11,false,NA
org/apache/commons/imaging/formats/png/PngText,true,93,false,false
org/apache/commons/imaging/formats/png/ScanExpediterSimple,true,116,false,false
org/apache/commons/imaging/formats/png/ChunkType,true,464,false,false
org/apache/commons/imaging/formats/png/scanlinefilters/ScanlineFilterAverage,true,75,true,true
org/apache/commons/imaging/formats/png/scanlinefilters/ScanlineFilterPaeth,true,105,true,true
org/apache/commons/imaging/formats/png/scanlinefilters/ScanlineFilterSub,true,61,true,true
